customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag
C101766,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,50.31,2216.41,Yes,1
C101767,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,88.61,188.45,No,0
C101768,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,117.39,3089.49,Yes,1
C101769,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,107.12,237.45,Yes,1
C101770,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,74.79,282.17,Yes,1
C101771,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.05,2098.52,No,0
C101772,Male,0,Yes,No,44,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,96.52,4265.97,No,0
C101773,Female,0,No,Yes,58,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,61.41,3582.57,No,0
C101774,Male,0,Yes,No,44,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,55.37,2483.78,Yes,1
C101775,Female,0,No,Yes,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.28,1445.16,Yes,1
C101776,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,79.26,5012.21,Yes,1
C101777,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card,38.32,219.02,Yes,1
C101778,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,48.77,763.0,Yes,1
C101779,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,133.12,8438.18,Yes,1
C101780,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,90.22,182.33,Yes,1
C101781,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.11,2065.32,Yes,1
C101782,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.38,2489.38,No,0
C101783,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,93.14,2831.11,Yes,1
C101784,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.5,995.53,Yes,1
C101785,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,24.24,500.16,Yes,1
C101786,Female,1,No,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,53.42,1526.42,No,0
C101787,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.61,378.99,No,0
C101788,Male,1,No,No,71,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,83.95,5875.41,Yes,1
C101789,Female,1,Yes,No,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,80.98,5089.71,No,0
C101790,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,76.84,1623.56,Yes,1
C101791,Female,1,No,No,14,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.51,1194.76,Yes,1
C101792,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,86.2,4704.89,No,0
C101793,Male,0,Yes,No,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,49.69,999.33,Yes,1
C101794,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.4,3984.49,Yes,1
C101795,Female,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,79.41,4112.6,No,0
C101796,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.52,2680.31,Yes,1
C101797,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.27,88.28,Yes,1
C101798,Male,1,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,95.57,44.64,No,0
C101799,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,30.54,1744.29,Yes,1
C101800,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.0,1516.68,No,0
C101801,Male,1,Yes,Yes,61,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,66.75,4190.93,Yes,1
C101802,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,69.16,4847.95,Yes,1
C101803,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,61.49,631.65,No,0
C101804,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,82.63,2044.15,No,0
C101805,Male,1,No,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,22.69,571.4,No,0
C101806,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.56,2225.86,Yes,1
C101807,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card,38.54,541.27,No,0
C101808,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,100.95,4592.86,Yes,1
C101809,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31.21,43.29,Yes,1
C101810,Female,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,18.0,1056.32,No,0
C101811,Male,0,No,Yes,56,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card,19.05,1089.14,Yes,1
C101812,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.3,22.71,Yes,1
C101813,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,23.41,381.6,No,0
C101814,Female,0,No,No,51,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,30.81,1556.78,Yes,1
C101815,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,49.07,2825.51,Yes,1
C101816,Female,0,No,Yes,33,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.87,2900.89,Yes,1
C101817,Male,0,No,No,59,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,46.98,2759.56,No,0
C101818,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,63.7,1610.9,Yes,1
C101819,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.21,4531.15,Yes,1
C101820,Male,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,26.64,437.89,Yes,1
C101821,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,82.2,1740.44,Yes,1
C101822,Female,0,Yes,No,32,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,137.55,4319.82,No,0
C101823,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,18.15,698.84,Yes,1
C101824,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.52,1452.04,Yes,1
C101825,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.82,2086.12,No,0
C101826,Female,0,No,Yes,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,64.06,632.64,Yes,1
C101827,Female,0,Yes,Yes,14,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,26.47,461.52,No,0
C101828,Female,0,Yes,No,10,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,107.59,1039.89,Yes,1
C101829,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,112.41,2542.92,No,0
C101830,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.77,306.79,Yes,1
C101831,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,98.07,1208.97,No,0
C101832,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,73.46,4054.3,No,0
C101833,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.39,3684.87,Yes,1
C101834,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,60.9,2861.23,No,0
C101835,Female,1,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,53.91,3771.61,No,0
C101836,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,89.92,122.99,Yes,1
C101837,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.44,3523.79,Yes,1
C101838,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,134.15,1464.01,No,0
C101839,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,101.62,2122.27,No,0
C101840,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,53.27,526.54,Yes,1
C101841,Female,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,64.94,2874.14,Yes,1
C101842,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,65.78,3770.69,Yes,1
C101843,Male,1,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,47.48,2095.93,Yes,1
C101844,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,96.65,3236.74,No,0
C101845,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,43.82,1011.07,No,0
C101846,Female,0,No,No,3,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,67.2,219.86,Yes,1
C101847,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,46.89,2908.28,Yes,1
C101848,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer,53.59,798.71,Yes,1
C101849,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card,93.06,780.33,Yes,1
C101850,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,90.34,5862.01,Yes,1
C101851,Male,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,59.51,2026.38,No,0
C101852,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.12,477.95,Yes,1
C101853,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,87.19,1569.39,Yes,1
C101854,Female,0,No,Yes,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,73.52,4304.36,Yes,1
C101855,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,97.25,5008.04,No,0
C101856,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,112.57,832.44,No,0
C101857,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.2,795.02,Yes,1
C101858,Male,0,No,No,66,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,78.19,5112.93,Yes,1
C101859,Male,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,535.27,No,0
C101860,Female,1,No,Yes,28,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.87,2234.87,Yes,1
C101861,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,83.95,1163.04,No,0
C101862,Male,1,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,79.43,1747.47,No,0
C101863,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.97,2034.73,No,0
C101864,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,49.4,1355.05,Yes,1
C101865,Female,0,No,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,91.67,2315.01,No,0
C101866,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.36,524.83,Yes,1
C101867,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,75.33,3455.58,Yes,1
C101868,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card,18.0,50.84,Yes,1
C101869,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.53,3747.13,Yes,1
C101870,Male,1,Yes,No,65,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.19,6038.09,No,0
C101871,Male,1,Yes,Yes,66,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.06,5168.05,Yes,1
C101872,Male,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.82,392.08,Yes,1
C101873,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,38.51,2181.4,Yes,1
C101874,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,18.0,470.6,Yes,1
C101875,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.56,812.12,Yes,1
C101876,Male,0,No,Yes,27,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card,101.2,2705.94,No,0
C101877,Female,0,No,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.37,1880.53,No,0
C101878,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,90.72,1637.62,No,0
C101879,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,113.04,2115.61,Yes,1
C101880,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,73.73,942.47,Yes,1
C101881,Female,1,No,Yes,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.37,3955.92,Yes,1
C101882,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.06,1015.23,Yes,1
C101883,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card,28.02,1261.36,No,0
C101884,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,47.15,709.74,Yes,1
C101885,Female,1,No,No,16,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,19.48,309.26,No,0
C101886,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,18.0,918.41,Yes,1
C101887,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,55.04,2719.26,No,0
C101888,Male,0,Yes,Yes,27,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,62.33,1761.85,Yes,1
C101889,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,18.0,-58.93,No,0
C101890,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.64,1787.24,Yes,1
C101891,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.41,2192.26,Yes,1
C101892,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,113.05,3808.4,Yes,1
C101893,Male,0,Yes,No,43,No,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,75.51,3234.44,No,0
C101894,Male,0,Yes,No,41,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,75.29,3091.71,No,0
C101895,Male,1,Yes,No,39,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,63.86,2500.94,Yes,1
C101896,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,66.42,717.72,Yes,1
C101897,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.11,127.31,Yes,1
C101898,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,97.17,2543.28,No,0
C101899,Female,0,No,No,66,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.01,2009.44,Yes,1
C101900,Female,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,44.88,3137.8,No,0
C101901,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,78.81,5646.05,Yes,1
C101902,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,68.83,674.97,Yes,1
C101903,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.76,5256.06,No,0
C101904,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.83,1762.75,Yes,1
C101905,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.92,6850.87,Yes,1
C101906,Male,1,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.49,2061.41,Yes,1
C101907,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.48,3515.68,No,0
C101908,Female,0,No,No,47,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,102.85,4830.13,No,0
C101909,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,87.14,1542.53,No,0
C101910,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,129.46,9180.9,No,0
C101911,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,98.47,3135.85,No,0
C101912,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,108.7,4672.78,Yes,1
C101913,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,61.09,2273.61,Yes,1
C101914,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,109.1,3760.75,Yes,1
C101915,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,72.07,1418.08,Yes,1
C101916,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,18.0,59.23,Yes,1
C101917,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,84.23,2528.73,Yes,1
C101918,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.81,2468.96,No,0
C101919,Male,0,Yes,No,43,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,37.25,1597.4,No,0
C101920,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.79,813.33,Yes,1
C101921,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,73.47,3725.11,No,0
C101922,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,106.39,5112.64,No,0
C101923,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,83.15,2022.47,Yes,1
C101924,Female,0,Yes,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.01,1554.22,Yes,1
C101925,Male,1,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,30.07,1740.89,Yes,1
C101926,Male,0,No,No,10,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,18.0,188.56,Yes,1
C101927,Male,1,Yes,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,107.97,1361.5,No,0
C101928,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,81.82,5784.96,No,0
C101929,Male,0,No,No,71,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,62.79,4422.91,No,0
C101930,Female,0,Yes,No,63,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,86.64,5462.11,Yes,1
C101931,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.89,1161.32,No,0
C101932,Male,0,No,No,71,No,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,18.0,1301.8,No,0
C101933,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,100.39,7031.12,No,0
C101934,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,104.22,2848.87,Yes,1
C101935,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,60.14,104.85,Yes,1
C101936,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,68.75,2905.82,No,0
C101937,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,51.61,418.96,Yes,1
C101938,Female,1,No,No,12,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,125.34,1487.2,Yes,1
C101939,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,106.12,3535.88,No,0
C101940,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,45.63,949.98,Yes,1
C101941,Female,0,Yes,No,45,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.15,3962.49,Yes,1
C101942,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,43.69,632.55,Yes,1
C101943,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card,45.61,74.8,No,0
C101944,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,56.71,3370.21,Yes,1
C101945,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.76,3304.15,Yes,1
C101946,Male,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,23.23,1068.73,Yes,1
C101947,Female,0,No,Yes,35,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,109.79,3815.29,No,0
C101948,Female,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.34,5063.15,Yes,1
C101949,Male,1,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,116.62,7975.79,Yes,1
C101950,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.01,4328.52,Yes,1
C101951,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,25.97,1241.14,Yes,1
C101952,Male,0,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.76,109.44,Yes,1
C101953,Female,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,77.84,3341.05,Yes,1
