customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C101730,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,75.05,1038.31,Yes
C101731,Male,0,Yes,Yes,62,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,28.33,1656.01,Yes
C101732,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,64.11,4304.47,Yes
C101733,Female,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,131.74,3481.59,No
C101734,Male,1,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,133.75,6933.25,Yes
C101735,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,72.74,3717.82,Yes
C101736,Male,1,No,No,62,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,53.66,3301.74,No
C101737,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.87,5262.92,Yes
C101738,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,68.93,3900.61,Yes
C101739,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,98.39,5017.21,Yes
C101740,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,47.71,1977.24,Yes
C101741,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,79.17,489.37,Yes
C101742,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.16,2516.32,Yes
C101743,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.83,225.24,Yes
C101744,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,52.88,3532.18,No
C101745,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.81,357.85,Yes
C101746,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,79.09,3122.87,No
C101747,Male,0,Yes,Yes,3,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,90.87,233.42,Yes
C101748,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,65.18,115.6,Yes
C101749,Male,0,No,No,66,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,113.5,7470.0,Yes
C101750,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,31.4,652.87,No
C101751,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,25.11,1753.85,No
C101752,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,52.19,2213.99,Yes
C101753,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.32,4853.98,Yes
C101754,Male,1,No,Yes,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,118.71,936.27,No
C101755,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card,64.42,1741.03,Yes
C101756,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.62,994.65,Yes
C101757,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.74,138.82,No
C101758,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,72.43,3486.94,Yes
C101759,Male,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,37.7,666.1,Yes
C101760,Female,0,No,Yes,62,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,127.9,7948.21,Yes
C101761,Male,0,No,Yes,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,18.0,1058.56,No
C101762,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card,47.11,1030.05,Yes
C101763,Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.15,1765.71,No
C101764,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card,40.75,2774.46,No
C101765,Female,1,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card,90.19,1227.96,Yes
C101766,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,50.31,2216.41,Yes
C101767,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,88.61,188.45,No
C101768,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,117.39,3089.49,Yes
C101769,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,107.12,237.45,Yes
C101770,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,74.79,282.17,Yes
C101771,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.05,2098.52,No
C101772,Male,0,Yes,No,44,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,96.52,4265.97,No
C101773,Female,0,No,Yes,58,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,61.41,3582.57,No
C101774,Male,0,Yes,No,44,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,55.37,2483.78,Yes
C101775,Female,0,No,Yes,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.28,1445.16,Yes
C101776,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,79.26,5012.21,Yes
C101777,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card,38.32,219.02,Yes
C101778,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,48.77,763.0,Yes
C101779,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,133.12,8438.18,Yes
C101780,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,90.22,182.33,Yes
C101781,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.11,2065.32,Yes
C101782,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.38,2489.38,No
C101783,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,93.14,2831.11,Yes
C101784,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.5,995.53,Yes
C101785,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,24.24,500.16,Yes
C101786,Female,1,No,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,53.42,1526.42,No
C101787,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.61,378.99,No
C101788,Male,1,No,No,71,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,83.95,5875.41,Yes
C101789,Female,1,Yes,No,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,80.98,5089.71,No
C101790,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,76.84,1623.56,Yes
C101791,Female,1,No,No,14,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.51,1194.76,Yes
C101792,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,86.2,4704.89,No
C101793,Male,0,Yes,No,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,49.69,999.33,Yes
C101794,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.4,3984.49,Yes
C101795,Female,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,79.41,4112.6,No
C101796,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.52,2680.31,Yes
C101797,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.27,88.28,Yes
C101798,Male,1,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,95.57,44.64,No
C101799,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,30.54,1744.29,Yes
C101800,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.0,1516.68,No
C101801,Male,1,Yes,Yes,61,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,66.75,4190.93,Yes
C101802,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,69.16,4847.95,Yes
C101803,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,61.49,631.65,No
C101804,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,82.63,2044.15,No
C101805,Male,1,No,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,22.69,571.4,No
C101806,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.56,2225.86,Yes
C101807,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card,38.54,541.27,No
C101808,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,100.95,4592.86,Yes
C101809,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31.21,43.29,Yes
C101810,Female,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,18.0,1056.32,No
C101811,Male,0,No,Yes,56,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card,19.05,1089.14,Yes
C101812,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.3,22.71,Yes
C101813,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,23.41,381.6,No
C101814,Female,0,No,No,51,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,30.81,1556.78,Yes
C101815,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,49.07,2825.51,Yes
C101816,Female,0,No,Yes,33,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.87,2900.89,Yes
C101817,Male,0,No,No,59,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,46.98,2759.56,No
C101818,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,63.7,1610.9,Yes
C101819,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.21,4531.15,Yes
C101820,Male,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,26.64,437.89,Yes
C101821,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,82.2,1740.44,Yes
C101822,Female,0,Yes,No,32,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,137.55,4319.82,No
C101823,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,18.15,698.84,Yes
C101824,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.52,1452.04,Yes
C101825,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.82,2086.12,No
C101826,Female,0,No,Yes,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,64.06,632.64,Yes
C101827,Female,0,Yes,Yes,14,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,26.47,461.52,No
C101828,Female,0,Yes,No,10,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,107.59,1039.89,Yes
C101829,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,112.41,2542.92,No
C101830,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.77,306.79,Yes
C101831,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,98.07,1208.97,No
C101832,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,73.46,4054.3,No
C101833,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.39,3684.87,Yes
C101834,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,60.9,2861.23,No
C101835,Female,1,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,53.91,3771.61,No
C101836,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,89.92,122.99,Yes
C101837,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.44,3523.79,Yes
C101838,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,134.15,1464.01,No
C101839,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,101.62,2122.27,No
C101840,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,53.27,526.54,Yes
C101841,Female,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,64.94,2874.14,Yes
C101842,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,65.78,3770.69,Yes
C101843,Male,1,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,47.48,2095.93,Yes
C101844,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,96.65,3236.74,No
C101845,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,43.82,1011.07,No
C101846,Female,0,No,No,3,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,67.2,219.86,Yes
C101847,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,46.89,2908.28,Yes
C101848,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer,53.59,798.71,Yes
C101849,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card,93.06,780.33,Yes
C101850,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,90.34,5862.01,Yes
C101851,Male,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,59.51,2026.38,No
C101852,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.12,477.95,Yes
C101853,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,87.19,1569.39,Yes
C101854,Female,0,No,Yes,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,73.52,4304.36,Yes
C101855,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,97.25,5008.04,No
C101856,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,112.57,832.44,No
C101857,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.2,795.02,Yes
C101858,Male,0,No,No,66,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,78.19,5112.93,Yes
C101859,Male,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,535.27,No
C101860,Female,1,No,Yes,28,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.87,2234.87,Yes
C101861,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,83.95,1163.04,No
C101862,Male,1,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,79.43,1747.47,No
C101863,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.97,2034.73,No
C101864,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,49.4,1355.05,Yes
C101865,Female,0,No,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,91.67,2315.01,No
C101866,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.36,524.83,Yes
C101867,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,75.33,3455.58,Yes
C101868,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card,18.0,50.84,Yes
C101869,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.53,3747.13,Yes
C101870,Male,1,Yes,No,65,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.19,6038.09,No
C101871,Male,1,Yes,Yes,66,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.06,5168.05,Yes
C101872,Male,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.82,392.08,Yes
C101873,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,38.51,2181.4,Yes
C101874,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,18.0,470.6,Yes
C101875,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.56,812.12,Yes
C101876,Male,0,No,Yes,27,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card,101.2,2705.94,No
C101877,Female,0,No,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.37,1880.53,No
C101878,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,90.72,1637.62,No
C101879,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,113.04,2115.61,Yes
C101880,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,73.73,942.47,Yes
C101881,Female,1,No,Yes,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.37,3955.92,Yes
C101882,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.06,1015.23,Yes
C101883,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card,28.02,1261.36,No
C101884,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,47.15,709.74,Yes
C101885,Female,1,No,No,16,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,19.48,309.26,No
C101886,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,18.0,918.41,Yes
C101887,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,55.04,2719.26,No
C101888,Male,0,Yes,Yes,27,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,62.33,1761.85,Yes
C101889,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,18.0,-58.93,No
C101890,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.64,1787.24,Yes
C101891,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.41,2192.26,Yes
C101892,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,113.05,3808.4,Yes
C101893,Male,0,Yes,No,43,No,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,75.51,3234.44,No
C101894,Male,0,Yes,No,41,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,75.29,3091.71,No
C101895,Male,1,Yes,No,39,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,63.86,2500.94,Yes
C101896,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,66.42,717.72,Yes
C101897,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.11,127.31,Yes
C101898,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,97.17,2543.28,No
C101899,Female,0,No,No,66,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.01,2009.44,Yes
C101900,Female,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,44.88,3137.8,No
C101901,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,78.81,5646.05,Yes
C101902,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,68.83,674.97,Yes
C101903,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.76,5256.06,No
C101904,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.83,1762.75,Yes
C101905,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.92,6850.87,Yes
C101906,Male,1,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.49,2061.41,Yes
C101907,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.48,3515.68,No
C101908,Female,0,No,No,47,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,102.85,4830.13,No
C101909,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,87.14,1542.53,No
C101910,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,129.46,9180.9,No
C101911,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,98.47,3135.85,No
C101912,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,108.7,4672.78,Yes
C101913,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,61.09,2273.61,Yes
C101914,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,109.1,3760.75,Yes
C101915,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,72.07,1418.08,Yes
C101916,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,18.0,59.23,Yes
C101917,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,84.23,2528.73,Yes
C101918,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.81,2468.96,No
C101919,Male,0,Yes,No,43,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,37.25,1597.4,No
C101920,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.79,813.33,Yes
C101921,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,73.47,3725.11,No
C101922,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,106.39,5112.64,No
